X,Y,item,pagerank,chosen
16.190218,-18.808924,hypothetico-deductive method,4.334942406509428e-05,0.0
36.732914,-25.152393,openworm,6.75070682180653e-05,0.0
42.178284,-37.601917,frontal eye field,4.334942406509428e-05,0.0
-22.788918,-44.999077,bluedot,4.334942406509428e-05,0.0
9.83749,-49.83787,thomas reid,4.334942406509428e-05,0.0
-47.80812,-42.499165,region of interest,6.643051571627669e-05,0.0
11.865382,-36.9759,meat paradox,6.643051571627669e-05,0.0
21.21317,-28.73772,rapport,4.334942406509428e-05,0.0
-50.290936,-2.0032833,continuous integration,0.00027171740998320417,0.0
-56.55995,16.049425,ftcs scheme,7.7227969883419e-05,0.0
-50.36646,-1.8582245,integration competency center,4.629267095679521e-05,0.0
-31.160456,-19.880009,open standard,0.00011191510365828385,0.0
-32.131878,-40.760323,maze simulator,4.629267095679521e-05,0.0
18.272243,-32.32703,attribution bias,0.0002777410000251323,0.0
-40.864544,-20.943935,project gutenberg,4.629267095679521e-05,0.0
12.59023,-19.688135,constructivism in international relations,4.629267095679521e-05,0.0
34.201466,71.59273,numerical integration,4.629267095679521e-05,0.0
14.437022,-5.146248,baldwin effect,4.629267095679521e-05,0.0
14.631087,15.70298,partial least squares regression,4.629267095679521e-05,0.0
51.19054,18.465883,kernel embedding of distributions,4.66500254401092e-05,0.0
-58.002403,15.048508,mit general circulation model,4.66500254401092e-05,0.0
-58.12841,14.987358,flux limiter,4.66500254401092e-05,0.0
50.42233,58.153778,operational level of war,4.66500254401092e-05,0.0
21.218822,-20.170267,mentalization based treatment,4.2425157365056886e-05,0.0
27.082653,21.075249,dikw pyramid,4.2425157365056886e-05,0.0
35.105637,72.753944,secant method,8.32692289354184e-05,0.0
21.937675,-18.569426,karol g. ross,7.104488474388805e-05,0.0
36.793804,-24.75429,theory of knowledge,4.2425157365056886e-05,0.0
50.07638,-31.44547,hypokalemic sensory overstimulation,6.763711749527233e-05,0.0
-16.009773,31.8979,artificial language,4.2425157365056886e-05,0.0
24.801859,-14.737568,richard bandler,4.2425157365056886e-05,0.0
19.31927,-28.29855,emotional intelligence,4.2425157365056886e-05,0.0
15.966817,-37.3578,etheric body,4.927979746145077e-05,0.0
8.780459,32.203854,internet protocol,4.927979746145077e-05,0.0
43.105812,-31.09793,neurorobotics,4.927979746145077e-05,0.0
-34.109207,59.79368,truth-value link,0.00034947713949940476,0.0
18.42553,-47.695694,mental function,0.0001791979251959934,0.0
2.6175766,-15.249636,passive speakers (language),4.003966425343368e-05,0.0
30.217047,-13.162625,organizational culture,0.00014124520718316932,0.0
12.828498,-17.467896,scientific perspectivism,0.00041562747422927435,0.0
64.306564,-18.464066,sociocultural evolution,0.0003591188815106334,0.0
49.366993,-32.97652,neuroplastic effects of pollution,0.0006456226230015723,0.0
1.674875,-17.109726,nonverbal communication,0.0009255684170962722,0.0
5.3841166,-31.774246,quantum bayesianism,0.0001883069549649325,0.0
18.035725,-81.141525,arboreal theory,0.00019732009781830875,0.0
-15.951814,32.360554,mystical language,0.0002519039998780637,0.0
18.76529,-11.272664,brain computer interface,0.0003714578593290719,0.0
96.02199,-6.643906,transformation optics,0.0003014128525111506,0.0
-58.231606,-6.7764935,general relativity,6.978962245161967e-05,0.0
-12.100633,35.92189,global lexicostatistical database,4.208568861279603e-05,0.0
42.904743,-31.001326,project cyborg,4.208568861279603e-05,0.0
8.878834,65.996056,beta distribution,7.995231028076e-05,0.0
13.511799,-27.87502,stance (linguistics),0.0002447062214687573,0.0
17.554218,-77.01118,repetitive strain injury,4.208568861279603e-05,0.0
5.5981607,29.997393,visual analytics,4.555898500970353e-05,0.0
29.540838,58.93989,variable order markov models,4.5878106967169196e-05,0.0
50.60262,58.811504,leonid kantorovich,5.30183380732847e-05,0.0
17.639713,-76.76111,photosensitivity in humans,5.30183380732847e-05,0.0
52.040554,59.486042,system safety,5.30183380732847e-05,0.0
50.02246,-31.5471,european brain council,5.30183380732847e-05,0.0
36.91757,37.24504,system archetype,5.30183380732847e-05,0.0
49.65329,-32.69232,environmental enrichment (neural),5.30183380732847e-05,0.0
-62.370956,0.7065165,american physical society,5.30183380732847e-05,0.0
33.470337,0.17223632,katz's back-off model,5.30183380732847e-05,0.0
18.14288,-75.205956,myopia in animals,5.30183380732847e-05,0.0
19.865908,-52.899216,facial expression,5.30183380732847e-05,0.0
11.225736,-20.696426,religious pluralism,5.30183380732847e-05,0.0
26.162748,15.758758,rubric (academic),5.151278226461287e-05,0.0
16.174212,-19.128077,deductive-nomological,5.151278226461287e-05,0.0
15.859798,57.798565,rate–distortion optimization,5.151278226461287e-05,0.0
45.72622,-65.318474,standard-dynamic-range video,5.151278226461287e-05,0.0
-67.94146,33.29696,skew-hermitian matrix,5.151278226461287e-05,0.0
37.383568,-25.151758,omega point (tipler),5.151278226461287e-05,0.0
51.266136,-26.906446,neuroimaging,5.151278226461287e-05,0.0
-52.994476,39.833355,jaina seven-valued logic,5.151278226461287e-05,0.0
-42.637825,-35.004208,3d food printing,0.00015584073022229244,0.0
-15.063333,12.868214,spoken dialogue systems,0.00022079770425986026,0.0
-52.090103,-33.26948,nx (unigraphics),0.00021479358692282663,0.0
20.21005,-29.242476,people skills,0.0007499436843529579,0.0
27.597977,-89.14757,human skin color,0.00042555219548397297,0.0
11.129767,-37.60902,sentient beings (buddhism),0.0001474819546544748,0.0
-43.53404,-62.249992,virtual retinal display,4.6801506848672626e-05,0.0
15.180189,-54.47949,generic views,0.0004600477682283311,0.0
11.51867,-37.62789,veganism,0.0002760434261839635,0.0
65.23193,42.0846,test functions for optimization,0.0001602742927031606,0.0
-41.309338,-3.8836036,captcha,0.000280513360776597,0.0
34.17563,-41.105484,genetic epistemology,5.453907164695238e-05,0.0
34.223484,-29.362799,computational biology,5.453907164695238e-05,0.0
45.261753,27.086098,state space (controls),5.453907164695238e-05,0.0
-2.176251,-56.95963,levitin effect,5.453907164695238e-05,0.0
-9.979941,-48.945084,onomatopoeia,5.453907164695238e-05,0.0
36.750755,36.492977,social dynamics,5.453907164695238e-05,0.0
-22.23638,-61.259434,context-aware pervasive systems,5.453907164695238e-05,0.0
-41.43444,19.675198,eugene goostman,5.453907164695238e-05,0.0
57.295704,-60.152294,ieee geoscience and remote sensing society,5.453907164695238e-05,0.0
-1.3246619,-69.47848,glossary of nautical terms,8.708157702641295e-05,0.0
35.818134,-22.639254,cartesian doubt,5.453907164695238e-05,0.0
74.78991,0.044834036,spatial econometrics,5.453907164695238e-05,0.0
66.096924,-12.426162,hierarchical rbf,4.522729832480494e-05,0.0
8.803494,-52.46723,sensorium,4.522729832480494e-05,0.0
-21.156944,42.310577,computer-human interaction,7.879635991008947e-05,0.0
7.6986175,-55.506805,hyperesthesia,4.522729832480494e-05,0.0
85.233444,18.747663,ecological correlation,0.0004904058594457924,0.0
8.313795,-23.553759,self-evidence,6.907633951022073e-05,0.0
12.555151,-34.798496,louis herman,5.7810131065600014e-05,0.0
-59.72941,12.840173,compaction simulation,9.384703657168397e-05,0.0
38.308674,-66.50791,imbibition,5.7810131065600014e-05,0.0
14.290543,-41.801598,scientism,5.7810131065600014e-05,0.0
10.189564,-49.1498,transcendental idealism,5.7810131065600014e-05,0.0
16.814907,-5.8371315,psychological nativism,4.334949117895911e-05,0.0
29.146067,-90.30035,orbit (anatomy),7.588039345087161e-05,0.0
48.85619,39.83737,regularization by spectral filtering,4.334949117895911e-05,0.0
62.2592,17.035498,electronic filter topology,4.334949117895911e-05,0.0
-16.966034,31.32001,eskayan,4.334949117895911e-05,0.0
37.833553,-16.662338,harmonic grammar,0.0005618717696337677,0.0
28.08929,-63.92925,lethologica,9.442506137658229e-05,0.0
59.566082,14.328422,steady-state,4.334949117895911e-05,0.0
14.891919,-41.546654,monism,6.856145130917456e-05,0.0
54.31614,11.265665,green's identities,4.334949117895911e-05,0.0
25.736025,-10.282676,paradigm,4.334949117895911e-05,0.0
42.71745,-1.9024836,vectorization (image tracing),4.334949117895911e-05,0.0
54.07661,49.324543,uncertainty quantification,4.334949117895911e-05,0.0
50.837048,49.304874,comparison of risk analysis microsoft excel add-ins,4.334949117895911e-05,0.0
-58.10505,15.028877,sergei k. godunov,5.1824939707496317e-05,0.0
-55.01904,22.07991,abstract differential geometry,5.1824939707496317e-05,0.0
57.25209,64.57054,emotional choice theory,5.1092426071265825e-05,0.0
25.531584,-10.451853,conceptual framework,5.1092426071265825e-05,0.0
57.02839,-59.587387,orthophoto,0.000532827955865668,0.0
-53.098007,39.71314,mvcml,5.1092426071265825e-05,0.0
-1.5006565,51.211834,random compact set,6.197116251507107e-05,0.0
-62.897533,12.302799,openmdao,6.197116251507107e-05,0.0
84.49174,18.27486,illusory correlation,6.197116251507107e-05,0.0
-31.652374,-75.14449,evidence-based learning,6.197116251507107e-05,0.0
7.62403,2.5704267,hypothesis,6.197116251507107e-05,0.0
48.067112,-64.782135,luminous efficacy,6.197116251507107e-05,0.0
51.697876,59.58183,wargaming,6.197116251507107e-05,0.0
12.405506,-13.247856,fallacy of misplaced concreteness,6.197116251507107e-05,0.0
-47.108433,-33.942753,asme y14.41,4.1699405004019676e-05,0.0
49.029114,37.451565,multivariate adaptive regression splines,4.1699405004019676e-05,0.0
-0.44730324,55.868134,accuracy and precision,9.096351026242834e-05,0.0
-31.358238,47.56571,probabilism,5.382752838676537e-05,0.0
-52.042522,-33.29284,studiotools,5.382752838676537e-05,0.0
-2.82335,-26.874079,cog's ladder,9.384109938942979e-05,0.0
-34.0687,59.82174,true and false,5.382752838676537e-05,0.0
13.528317,-82.186264,bitemporal hemianopsia,5.382752838676537e-05,0.0
34.87791,73.069084,bisection method,5.382752838676537e-05,0.0
19.049086,38.5207,bayesian hierarchical modeling,5.9727928186813345e-05,0.0
-4.048665,42.993217,fuzzy control system,5.9727928186813345e-05,0.0
-73.54838,26.769363,trit (computing),6.136481653422823e-05,0.0
1.0300959,-18.83437,associative sequence learning,6.136481653422823e-05,0.0
-21.059597,-3.4360335,comparison of enterprise search software,6.136481653422823e-05,0.0
38.843597,-44.234257,clive wearing,6.136481653422823e-05,0.0
1.3727486,-12.117531,neurolinguistics,6.136481653422823e-05,0.0
19.82473,50.35263,jacob wolfowitz,6.136481653422823e-05,0.0
-1.7099684,51.353943,interval (mathematics),6.136481653422823e-05,0.0
19.9995,-52.86655,nonverbal learning disorder,6.136481653422823e-05,0.0
14.524466,-5.179856,the leiden school,6.136481653422823e-05,0.0
35.40854,72.80949,kantorovich theorem,6.136481653422823e-05,0.0
61.803936,39.9779,box–behnken design,6.136481653422823e-05,0.0
13.318224,55.888275,communication theory,0.00010384679984850359,0.0
-47.359573,-34.479374,engineering drawing,6.136481653422823e-05,0.0
-47.20548,-34.453312,paper size,6.136481653422823e-05,0.0
-45.430023,-25.845207,hardware backdoor,9.410893787574701e-05,0.0
75.75369,0.4657212,suitability analysis,5.441704112722934e-05,0.0
57.818806,63.99438,optimal decision,5.441704112722934e-05,0.0
-9.787892,-36.71932,display hack,8.68502421638857e-05,0.0
74.839584,0.54236865,spatial autocorrelation,5.538998615394528e-05,0.0
57.194614,64.57912,stochastic dominance,5.538998615394528e-05,0.0
-26.258709,-59.75656,mesh networking,5.538998615394528e-05,0.0
-26.302267,-59.78085,the diamond age,0.00016038410997268784,0.0
32.03844,-12.863624,command hierarchy,0.0002352410928504315,0.0
33.410904,0.2503351,factored language model,0.0002378229974624607,0.0
26.29199,16.286963,structure of observed learning outcome,0.00012033199609708539,0.0
18.243673,41.998623,extrapolation,0.0001415781280456462,0.0
-1.1598337,37.63822,rank reversals in decision-making,0.00013974178629606404,0.0
-24.023851,-49.704346,h-maxima transform,0.00016501345198526843,0.0
-2.4010737,-57.56677,a-weighting,0.00014966707523981197,0.0
18.533628,-51.13688,thin-slicing,0.00036519064142338017,0.0
15.1367235,28.616766,small world phenomenon,7.860029087486253e-05,0.0
29.31557,-68.35976,refractive error,0.000437178442861673,0.0
25.697641,-15.363758,social identity theory,0.0002514785948578878,0.0
5.6285834,29.694208,predictive engineering analytics,0.0001856512896352914,0.0
33.115368,-35.27746,plant cognition,5.070506152203147e-05,0.0
-26.833864,78.71764,assouad-nagata dimension,4.6911148196318293e-05,0.0
-66.7263,31.983017,quantum network,4.6911148196318293e-05,0.0
26.803827,-52.975018,affect heuristic,4.6911148196318293e-05,0.0
25.701115,-10.387017,scientific modeling,0.0004612733939351553,0.0
-32.080814,-35.382767,edge computing,4.764616310466579e-05,0.0
95.86464,-5.5389333,nader engheta,8.368306861074975e-05,0.0
0.63762516,-13.358391,haskins laboratories,4.696712694481439e-05,0.0
-57.076847,-6.755427,x-ray crystallography,4.696712694481439e-05,0.0
8.084593,-23.642,virtue epistemology,4.696712694481439e-05,0.0
-22.43053,-58.491714,placemaking,5.8367436056342814e-05,0.0
20.357054,53.10083,kullback's inequality,5.8367436056342814e-05,0.0
8.932321,-82.012794,frame rate,8.534504938082463e-05,0.0
82.44784,16.148148,cochrane–orcutt estimation,5.8367436056342814e-05,0.0
-7.874371,-21.9784,the mass psychology of fascism,6.74266863368827e-05,0.0
-83.540436,23.27144,table-maker's dilemma,4.450097781046313e-05,0.0
-33.84737,-6.4565897,hd-rosetta,4.450097781046313e-05,0.0
6.644275,-55.99077,sensus divinitatis,4.450097781046313e-05,0.0
6.323873,-67.3769,wiggle stereoscopy,4.450097781046313e-05,0.0
-85.08299,23.972017,a-law algorithm,4.450097781046313e-05,0.0
8.968278,47.972565,stephen toulmin,0.0001785723762110887,0.0
19.782827,-53.033604,delusional misidentification syndrome,0.00018679834906731857,0.0
-1.9804231,-3.5696685,digital reference,0.00024245023086755582,0.0
-72.56701,-14.475866,extended mmx,4.380144201923839e-05,0.0
18.029774,-60.031296,stanley milgram,4.380144201923839e-05,0.0
57.82861,-4.986542,oscillation,9.976199230976047e-05,0.0
7.5839634,7.9503307,shared information bias,3.887387906155195e-05,0.0
-77.807365,-13.401217,single-board microcontroller,0.00010845740670615874,0.0
-87.30044,10.312122,univac 1110,8.861971610382884e-05,0.0
-82.89458,-11.644533,cpu cache,0.00012631232200678618,0.0
-7.7695036,-22.438168,herd mentality,0.00012631232200678618,0.0
-73.54177,25.151632,multiple asynchronous periodic polling,8.861971610382884e-05,0.0
-8.137337,-22.046783,wilfred trotter,0.00019786855528741408,0.0
70.11687,-14.5945015,synchronization of chaos,0.00018915696612521876,0.0
33.62878,53.650497,signal automaton,0.00036982556028579216,0.0
-87.27191,1.3445692,control bus,6.446207195085782e-05,0.0
44.660366,55.78928,recursive competitive equilibrium,4.614309186481248e-05,0.0
-16.301659,-18.486305,science studies,9.705714505974994e-05,0.0
17.200247,44.80628,predictive validity,0.0003302481526034409,0.0
-84.91688,21.750511,binary-coded decimal,4.614309186481248e-05,0.0
69.09541,-16.825428,standard map,4.614309186481248e-05,0.0
-72.34861,-14.2753,feng's classification,4.614309186481248e-05,0.0
-26.903212,-11.79517,private intelligence agency,4.614309186481248e-05,0.0
-73.55887,25.085447,infinite loop,4.614309186481248e-05,0.0
-73.4372,26.626286,bitstream,4.0449073012400886e-05,0.0
-79.52125,-6.786658,minimal instruction set computer,6.688391776763545e-05,0.0
-2.7098448,-27.14882,frog pond effect,6.446992140516596e-05,0.0
-1.826475,-3.6290028,public library,6.688391776763545e-05,0.0
-5.379979,-9.140142,open politics,4.1388829753983544e-05,0.0
61.668186,-5.2373543,econophysics,4.1388829753983544e-05,0.0
68.06476,25.748672,lebesgue integral,4.1388829753983544e-05,0.0
-69.94502,-14.187483,soft microprocessor,4.127686071764595e-05,0.0
74.89929,10.944089,non-uniform discrete fourier transform,4.157256717384644e-05,0.0
-40.240337,-6.1897173,crm software,3.9260850626551496e-05,0.0
72.113205,12.30685,hartley transform,3.9260850626551496e-05,0.0
-16.88238,31.52564,langmaker,3.9260850626551496e-05,0.0
-26.181948,54.68327,no-win situation,3.9976597791540564e-05,0.0
37.012318,-24.597292,zhuang zhou,3.9976597791540564e-05,0.0
-40.465134,0.30534962,iso/iec 38500,0.0006106736706809118,0.0
59.385468,-37.3755,knowledge market,6.963238413399672e-05,0.0
-27.943262,59.011868,"you're either with us, or against us",3.751758356763398e-05,0.0
-30.38105,-17.011438,open source software,4.0240733523825984e-05,0.0
-24.97911,42.668304,communicative action,7.022855742925416e-05,0.0
-26.806946,-11.2953205,icwatch,4.3018452499633216e-05,0.0
-33.672504,-6.2599425,drambora,4.3018452499633216e-05,0.0
-1.1311257,37.49165,architecture tradeoff analysis method,9.560596652846954e-05,0.0
-24.153503,52.940136,chinese philosophy,4.3018452499633216e-05,0.0
-35.02071,-15.080571,data privacy,4.3018452499633216e-05,0.0
-38.24247,10.855237,abstract meaning representation,4.3018452499633216e-05,0.0
84.5494,18.058146,lift (data mining),4.3018452499633216e-05,0.0
-24.9063,42.484436,pragmatics,0.00023982157319191413,0.0
-0.5894088,9.202348,atacraids,0.0002580422689739587,0.0
-1.4973391,7.7708464,participatory design,0.0010432193282606474,0.0
-30.392569,-16.98185,comprehensive knowledge archive network,0.0002257315915799104,0.0
-1.8079917,-71.196846,temporal light effects,0.00038074182237814364,0.0
5.4518237,30.986462,mobile location analytics,0.000156894711112685,0.0
-40.778625,59.813747,multiset,4.273532461619676e-05,0.0
-28.718252,11.042081,programming domain,4.273532461619676e-05,0.0
36.48539,-46.8033,therapygenetics,4.273532461619676e-05,0.0
-34.377083,-6.664144,slow fire,4.273532461619676e-05,0.0
83.1356,16.541414,fluorescence correlation spectroscopy,6.811273371541214e-05,0.0
27.023363,-52.59414,affect control theory,5.5002484681468123e-05,0.0
27.108667,21.28754,center for intelligence and security studies,5.5002484681468123e-05,0.0
84.582115,18.203163,cophenetic correlation,5.5002484681468123e-05,0.0
71.49723,11.640434,ngc 4622,5.5002484681468123e-05,0.0
-17.14341,4.738144,nltk,5.5002484681468123e-05,0.0
-16.327202,-18.452906,e-democracy,5.5002484681468123e-05,0.0
-79.907646,-4.8738337,very long instruction word,5.5002484681468123e-05,0.0
0.8711859,23.155245,electronics engineering technology,5.5002484681468123e-05,0.0
-2.5754364,-57.620132,scale illusion,5.5002484681468123e-05,0.0
50.70138,49.571365,sobol sequence,5.5002484681468123e-05,0.0
-60.71814,44.8959,latching relay,5.5002484681468123e-05,0.0
39.12586,-67.49791,dci-p3,5.08179832741699e-05,0.0
40.35706,-66.14951,color mixing,5.08179832741699e-05,0.0
-56.473995,37.64425,gezel,4.6799123701046893e-05,0.0
-56.105244,37.731453,e (verification language),4.6799123701046893e-05,0.0
64.368546,-35.2952,ecosophy,4.6799123701046893e-05,0.0
-40.225506,28.233923,planner (programming language),4.6799123701046893e-05,0.0
-2.0610936,-57.97251,glissando illusion,4.486922799856147e-05,0.0
-1.4270465,-57.33977,timbre,4.806810263117576e-05,0.0
15.203048,28.746248,mathematical sociology,0.00046699190112139136,0.0
69.442184,47.47234,gene pool,0.00011328025316351858,0.0
68.69845,47.26328,protected area,0.00042794439544507814,0.0
-7.2656474,-8.421514,operational transformation,9.010645939733996e-05,0.0
-2.9768791,-57.015797,noise health effects,4.806810263117576e-05,0.0
-87.73647,23.379694,c++ technical report 1,4.806810263117576e-05,0.0
-3.7590113,-1.603735,technical file,4.806810263117576e-05,0.0
-72.40525,-10.404479,image sensor,4.806810263117576e-05,0.0
89.47413,5.8740516,high definition video,4.806810263117576e-05,0.0
17.664217,-76.87994,effects of blue light technology,4.806810263117576e-05,0.0
-32.63536,-40.67093,electric beacon,4.806810263117576e-05,0.0
-5.6833673,-67.603806,optical mouse,4.806810263117576e-05,0.0
3.5064762,20.48207,software release life cycle,4.806810263117576e-05,0.0
15.869434,57.804935,white noise,4.806810263117576e-05,0.0
39.958958,10.313556,multiple correspondence analysis,4.806810263117576e-05,0.0
38.44761,8.408579,hilbert spectrum,4.806810263117576e-05,0.0
-14.727959,65.574234,bootstrap paradox,7.04603944410663e-05,0.0
-83.83374,-14.937363,powerpc reference platform,4.495511837268569e-05,0.0
42.62024,-7.1887755,tensor software,6.541061425505684e-05,0.0
62.409477,14.244281,all-pass filter,0.0002912911326475352,0.0
90.428406,5.2949133,gsd microscopy,0.00015059813169035062,0.0
45.670673,-18.141615,bayesian cognitive science,0.0005342452525371029,0.0
-7.1139755,-7.9748325,online deliberation,0.000554389466526356,0.0
76.73323,40.235012,forestry literature,5.097848846127987e-05,0.0
-8.851509,25.147587,speech production,0.0007345576670462197,0.0
-55.946568,54.231182,buchberger's algorithm,0.00020795648232069052,0.0
50.514473,19.39009,dbscan,0.0005613976031822276,0.0
-6.439387,12.953561,mary j. schleppegrell,0.0001419595244372588,0.0
5.3527684,19.939318,application lifecycle framework,0.0002606236777475077,0.0
-3.7509956,-74.33682,smear frames,0.0005977158344474039,0.0
-31.673866,-52.609512,camera tracking,5.097848846127987e-05,0.0
40.60419,-0.2575604,connected-component labeling,0.00019194373890375803,0.0
25.753801,0.09862538,glob (programming),5.097848846127987e-05,0.0
-22.154612,37.20092,quantities of information,0.00030618139635713677,0.0
35.779133,-14.06154,knowledge level,0.0002538302497829299,0.0
-8.145467,-13.7487,mass communication,9.817118910304718e-05,0.0
-6.368024,15.783951,semantometrics,7.840362407054984e-05,0.0
-40.293037,60.055077,dirac measure,0.00030618139635713677,0.0
-9.084468,-11.372921,comparison of wiki software,4.785888592535539e-05,0.0
-8.132295,-13.561556,strategic studies,0.0005842652220842858,0.0
-25.863586,54.694195,social trap,9.817118910304718e-05,0.0
-26.140451,54.673283,strange loop,4.785888592535539e-05,0.0
59.19624,-33.816013,panpsychism,0.00022125689554146916,0.0
-7.1051145,-8.66816,online consultation,0.0001108223599799212,0.0
-8.175693,-8.4370775,worknet,0.00013055995327205025,0.0
-84.52729,-20.48392,nvidia tesla personal supercomputer,0.0001522482909339841,0.0
-15.3705845,56.90734,effects of domestic violence on children,0.00011304118796532789,0.0
-11.7832,54.321568,poverty reduction,0.00013502524679819558,0.0
44.431007,-28.594507,neural ensemble,0.0004256276055304313,0.0
-12.414251,-12.825994,birds of a feather (computing),0.00018875445247695425,0.0
-6.460295,12.834315,robin fawcett,5.3882172209456124e-05,0.0
-12.091855,54.26646,glass ceiling,5.3882172209456124e-05,0.0
-2.1235182,-4.0994153,public libraries in north america,5.3882172209456124e-05,0.0
8.942647,-82.070335,saccadic masking,5.3882172209456124e-05,0.0
-58.72645,43.277603,pin-compatibility,5.3882172209456124e-05,0.0
-0.4979483,20.267807,occupations in electrical/electronics engineering,5.3882172209456124e-05,0.0
62.13438,26.661407,bates distribution,4.976689997709068e-05,0.0
-0.54702777,20.190247,information engineering (field),4.976689997709068e-05,0.0
-12.039209,-22.286049,anthropological theories of value,4.9942100395352666e-05,0.0
-31.697363,6.210909,user interface engineering,5.452921745819108e-05,0.0
-6.438416,12.830301,nominal group (language),5.949592116657372e-05,0.0
20.525393,22.831718,financial risk,6.144802194103975e-05,0.0
96.58748,-5.3162704,tunable metamaterials,6.144802194103975e-05,0.0
57.43534,11.497371,variation of parameters,6.144802194103975e-05,0.0
-0.38756523,84.538376,reed–solomon error correction,6.144802194103975e-05,0.0
-18.822626,28.652153,english-language spelling reform,6.144802194103975e-05,0.0
-18.90706,28.60864,spelling reform,5.0639721260522445e-05,0.0
-22.185694,36.945854,lexical semantics,5.0639721260522445e-05,0.0
2.0352113,90.12516,municipal broadband,5.0639721260522445e-05,0.0
21.441183,75.01032,structural equation model,5.0639721260522445e-05,0.0
-41.626408,40.312897,law of identity,5.0639721260522445e-05,0.0
1.6551223,95.70993,universal mobile telecommunications system,5.0639721260522445e-05,0.0
18.040232,-59.9822,milgram experiment,5.949592116657372e-05,0.0
26.168772,67.05331,ehrenfest diffusion model,6.111666233050583e-05,0.0
-39.993717,-6.583219,data proliferation,6.111666233050583e-05,0.0
-36.642277,74.15095,kruskal's algorithm,6.111666233050583e-05,0.0
-7.3998094,3.3657606,meta-circular evaluator,6.111666233050583e-05,0.0
-38.402187,77.68325,fan chung,5.753101609431577e-05,0.0
29.13396,68.00845,gibbs sampling,5.753101609431577e-05,0.0
-38.985443,78.0286,breadth-first search,5.753101609431577e-05,0.0
-40.79165,-6.5194054,data management plan,5.753101609431577e-05,0.0
-40.60539,-5.987261,performance report,5.753101609431577e-05,0.0
23.531946,62.280865,partition function (mathematics),5.753101609431577e-05,0.0
-28.763401,-30.324364,data lineage,5.753101609431577e-05,0.0
7.438723,-55.494663,ṣaḍāyatana,5.753101609431577e-05,0.0
-32.399426,-40.575535,wi-fi positioning system,6.144802194103975e-05,0.0
89.393616,5.628535,ultra-high-definition television,6.144802194103975e-05,0.0
52.08987,77.353294,rare disease,6.144802194103975e-05,0.0
-41.077793,76.03968,béla bollobás,6.144802194103975e-05,0.0
-10.306428,26.606514,reading,6.144802194103975e-05,0.0
-2.8533525,89.483826,richard hamming,6.18372083907034e-05,0.0
54.825848,-15.779246,collision avoidance in transportation,6.18372083907034e-05,0.0
9.467315,65.97323,shannon's maxim,6.18372083907034e-05,0.0
53.30024,-45.888992,handwritten biometric recognition,6.18372083907034e-05,0.0
50.784275,72.247536,labor economics,6.18372083907034e-05,0.0
50.846252,72.23314,job hunting,6.18372083907034e-05,0.0
-3.4478738,89.17314,decoding methods,6.18372083907034e-05,0.0
53.31461,-45.97753,multiple biometric grand challenge,6.18372083907034e-05,0.0
32.838985,69.5047,numerical methods for partial differential equations,5.9851913821284885e-05,0.0
-16.707146,-87.197876,plagiarism,5.9851913821284885e-05,0.0
-37.74158,77.033066,hassler whitney,5.9851913821284885e-05,0.0
-37.951588,77.12932,carsten thomassen,0.0001347211531117591,0.0
-40.348995,81.279274,citation graph,5.9851913821284885e-05,0.0
-4.29858,87.67392,secret sharing,5.9851913821284885e-05,0.0
-80.64643,-22.69846,working set,5.9851913821284885e-05,0.0
21.91961,73.62601,constraint composite graph,5.9851913821284885e-05,0.0
-16.999567,32.14997,metalanguage,5.9851913821284885e-05,0.0
-10.2958975,67.65422,multivariate probit,5.9851913821284885e-05,0.0
-83.08892,-15.354818,xenon (processor),5.9851913821284885e-05,0.0
-78.0605,-22.224506,cpu shielding,4.168100863895233e-05,0.0
-9.961823,92.04623,wi-fi direct,4.168100863895233e-05,0.0
-9.989164,92.037964,gi-fi,4.432948095776812e-05,0.0
-5.337927,90.80606,ethernet over coax,4.432948095776812e-05,0.0
30.267416,58.982048,markov renewal process,4.995656552263768e-05,0.0
29.079409,66.855,kolmogorov equations,4.995656552263768e-05,0.0
-5.293591,90.794525,data cable,4.995656552263768e-05,0.0
-3.9945548,95.26278,dtmb,4.995656552263768e-05,0.0
-1.791762,85.11975,turbo equalizer,4.995656552263768e-05,0.0
1.802299,-9.869441,enron corpus,4.995656552263768e-05,0.0
31.299145,57.098618,campbell's theorem (probability),4.995656552263768e-05,0.0
-4.900507,-22.526861,mass action (sociology),4.995656552263768e-05,0.0
-15.256705,35.995457,academic word list,4.6468251433884336e-05,0.0
-78.88923,-6.349443,micro-operation,4.6468251433884336e-05,0.0
29.68842,-24.721127,identity of indiscernibles,4.6468251433884336e-05,0.0
-51.340103,37.99762,non sequitur (logic),7.461156393988617e-05,0.0
-87.10205,10.482541,gec 4000 series,7.461156393988617e-05,0.0
31.405518,69.036446,feynman integral,4.5666676991983136e-05,0.0
31.436941,69.08106,lindblad equation,4.4405254914337854e-05,0.0
-68.49249,-18.68423,flow-based programming,4.4405254914337854e-05,0.0
1.9625442,90.07129,wireless local loop,5.9236083554651425e-05,0.0
-37.255043,75.53706,glossary of graph theory,5.9236083554651425e-05,0.0
31.393307,57.101746,palm–khintchine theorem,0.0001017180668689268,0.0
23.888445,-72.062614,papilledema,6.1016461381840245e-05,0.0
39.379604,10.311086,transform coding,6.1016461381840245e-05,0.0
0.7329472,23.617474,semiconductor industry,6.1016461381840245e-05,0.0
