X,Y,Z,item,pagerank,chosen
2.249861,17.83466,-1.2908859,robo-advisor,0.0005546949187059829,0.0
-21.561108,4.670216,11.422661,intranet,0.00019240349031514746,0.0
12.755993,18.273792,-11.114049,power architecture platform reference,6.0741713170323435e-05,0.0
-16.987213,-16.338385,-10.203695,space station 3d,6.0741713170323435e-05,0.0
7.007027,9.429327,4.6831937,algebraic topology,0.00022049888252304278,0.0
20.556265,15.4107,11.033765,packet burst broadband,0.00025666071958469334,0.0
-16.083382,13.786327,16.98198,alternating caps,0.00017956254336378493,0.0
-4.3471503,4.4226866,24.35618,round-trip translation,0.00024470637009175924,0.0
1.3528713,4.366556,-2.0791767,neighbourhood components analysis,3.695050638471185e-05,0.0
-0.64492226,7.6862497,15.416247,topic maps,0.00024470637009175924,0.0
-10.135476,11.337945,9.908692,instant indexing,0.00020916998527861173,0.0
-8.776811,12.336496,14.735315,noisy channel,0.00020216713213673737,0.0
-23.14314,4.921292,-10.103087,bullet journal,0.0002530862854948824,0.0
-3.4418206,13.754094,17.139908,low-level programming language,0.00024470637009175924,0.0
2.578676,9.788537,22.787334,bixby (virtual assistant),0.00038835070851678136,0.0
5.4705253,11.453757,22.935352,scientific community metaphor,0.00024470637009175924,0.0
-1.1707882,13.392558,-8.301882,conference on computer vision and pattern recognition,0.00024470637009175924,0.0
-11.792383,5.21159,19.380926,english language,0.00024470637009175924,0.0
5.4195824,-15.671917,-16.276201,point-biserial correlation coefficient,0.00024470637009175924,0.0
-8.252764,-0.6787874,16.057947,c.m.i.m. matthiessen,5.695158524874998e-05,0.0
-28.50052,4.81873,-6.311998,human-animal hybrid,5.695158524874998e-05,0.0
3.0254495,8.009615,-24.562935,work for hire,9.707489908089764e-05,0.0
-17.638609,9.287078,-13.701958,golden-i,5.695158524874998e-05,0.0
5.5011277,-1.0883877,15.254222,sld resolution,5.695158524874998e-05,0.0
11.788963,-0.7389414,21.531626,modal operator,5.695158524874998e-05,0.0
7.523359,12.996189,9.137868,spinor genus,5.695158524874998e-05,0.0
9.868062,4.907964,19.526329,transposition (logic),5.695158524874998e-05,0.0
-21.608791,-7.934312,-14.563234,international space station,5.695158524874998e-05,0.0
0.44827953,9.526502,-16.460478,cad/cam in the footwear industry,5.584114315395295e-05,0.0
-13.42916,4.539448,-11.736836,tinyos,5.584114315395295e-05,0.0
-4.7935624,10.447084,18.699583,self-documenting code,0.00010386509579479088,0.0
0.5738266,12.495457,4.941147,software analytics,7.422600029108721e-05,0.0
4.021299,-22.370577,-7.3950553,analogical modeling,4.7569994089237513e-05,0.0
7.159463,-11.07253,-16.695612,cross-correlation matrix,4.7569994089237513e-05,0.0
2.0450108,-20.70747,-6.586416,horseshoe map,4.7569994089237513e-05,0.0
-2.4022872,7.7402945,0.33080196,digital humanities,4.7569994089237513e-05,0.0
5.1129255,-3.100036,13.061507,open world assumption,4.7569994089237513e-05,0.0
-0.96448976,23.29082,-10.742275,video shader,4.631394809151731e-05,0.0
24.408998,0.7309989,8.846346,divincenzo's criteria,4.631394809151731e-05,0.0
25.156878,2.4954176,8.492037,unitary group,4.716245998968498e-05,0.0
-8.40584,-2.3318737,0.62293947,evolutionary algorithms,4.716245998968498e-05,0.0
-10.68067,-14.862553,-10.845758,color vision deficiency,4.800806264305167e-05,0.0
-0.77416825,15.332088,9.591472,hierarchical database model,4.800806264305167e-05,0.0
-10.233683,11.692324,14.228749,ontology (information science),4.497911432008625e-05,0.0
13.72016,-5.064636,2.362612,confidence and prediction bands,8.542814001075017e-05,0.0
-17.082716,-14.588334,-10.478699,metaphilosophy,4.497911432008625e-05,0.0
18.752903,-13.300978,4.379547,asymptotic equipartition property,4.432565112512953e-05,0.0
-7.185815,6.6084905,22.235735,language game,4.432565112512953e-05,0.0
-13.309433,-15.530592,-20.436348,optometry and vision science,4.432565112512953e-05,0.0
-16.32638,-13.743825,-20.032776,baden-powell's unilens,4.304545677063148e-05,0.0
3.1665356,3.6716917,24.461954,"b, c, k, w system",4.304545677063148e-05,0.0
-22.796045,-8.423526,4.4622984,vittorio guidano,4.304545677063148e-05,0.0
-10.114883,-12.61652,15.906536,life skills,4.304545677063148e-05,0.0
-3.9171512,-4.6333237,2.4004748,affective computing,4.304545677063148e-05,0.0
-10.206979,15.415682,3.468017,digital obsolescence,4.304545677063148e-05,0.0
13.420526,5.2367964,-0.20303193,shannon capacity,4.304545677063148e-05,0.0
-12.300026,-14.267821,12.947363,communication,4.304545677063148e-05,0.0
19.102434,19.550545,10.615228,evolution to 3g,6.214307581372427e-05,0.0
-7.521132,20.004715,12.359848,natural language search engine,3.6620983529074086e-05,0.0
-11.2844095,-13.226613,3.9777331,associationism,3.6620983529074086e-05,0.0
-7.8771386,-12.268707,6.518524,attention schema theory,6.253771278857033e-05,0.0
-1.3278687,2.381111,9.378648,collaborative decision-making software,0.0003219766206630163,0.0
-1.2698855,2.3490355,9.574714,judge–advisor system,0.00014566083345657815,0.0
-21.907043,4.9240046,10.883138,organizational memory system,6.725084351455514e-05,0.0
19.880909,2.1209278,-14.40706,biot–tolstoy–medwin diffraction model,4.061845968787801e-05,0.0
-15.466656,-21.204634,2.5534878,neuroethics,7.289893474730264e-05,0.0
-2.388545,-9.410582,18.74171,cultural pluralism,0.00011950606724221626,0.0
-24.656479,3.792315,2.977587,the joneses,6.550738657320336e-05,0.0
-16.04713,18.185179,-0.7180884,open knowledge foundation,6.550738657320336e-05,0.0
-7.0378237,-10.18898,10.072698,mind-body problem,6.550738657320336e-05,0.0
14.931379,4.0740356,0.3483839,shannon–fano coding,0.0014954665951892058,0.0
25.599148,-13.062785,5.6064644,boltzmann machine,4.359957526049911e-05,0.0
12.45984,7.189783,-5.9552693,analog signal,4.359957526049911e-05,0.0
-19.176863,-1.936907,4.787696,evolutionary origin of religions,0.00010099439682185927,0.0
8.453802,17.345247,12.508207,neil robertson (mathematician),0.0028539501112377725,0.0
0.7679728,10.176543,-15.8127985,analog circuit,4.359957526049911e-05,0.0
8.550068,14.210472,15.56138,symmetric graph,4.359957526049911e-05,0.0
-14.171357,-15.828198,9.674843,human self-reflection,4.359957526049911e-05,0.0
19.2026,19.79952,10.650174,3gpp2,4.359957526049911e-05,0.0
8.529683,14.854955,-9.409213,single-board computer,4.5834092706632534e-05,0.0
8.000257,12.023551,8.757387,tree-graded space,4.5834092706632534e-05,0.0
-8.546321,-4.1444826,7.7299705,neurotechnology,4.5834092706632534e-05,0.0
-8.750889,-3.927442,7.534895,greedy reductionism,8.576629793508277e-05,0.0
21.264744,9.001923,2.532841,byte,8.678624995876201e-05,0.0
-9.239334,-6.1611032,4.16244,bohm interpretation,4.5834092706632534e-05,0.0
13.907298,4.463323,0.20306739,shannon multigraph,0.00010800656947957493,0.0
-6.2673564,-9.676016,7.660957,philosophical zombie,8.00534677921135e-05,0.0
19.619621,14.321397,8.262452,gg45,4.5834092706632534e-05,0.0
19.633904,14.305055,8.237167,xaui,4.5834092706632534e-05,0.0
19.611725,14.333333,8.277184,optical fiber cable,5.174273957146228e-05,0.0
-7.9372044,21.978222,-0.44862965,eliot higgins,5.174273957146228e-05,0.0
13.17719,-5.580171,18.590345,half-truth,5.174273957146228e-05,0.0
-8.090244,-8.561752,3.1587799,information-theoretic death,5.174273957146228e-05,0.0
2.2472565,17.933195,-1.1787968,government by algorithm,5.174273957146228e-05,0.0
1.3165152,19.78333,0.53037727,disparate impact,5.174273957146228e-05,0.0
0.75016713,21.50689,2.3064818,stop and search,5.174273957146228e-05,0.0
5.7606664,15.566357,-0.72665936,read–eval–print loop,5.174273957146228e-05,0.0
-0.3581845,23.900211,0.82411873,total information awareness,5.174273957146228e-05,0.0
-0.41100574,23.981363,0.77751166,"bureau of alcohol, tobacco, firearms and explosives fictional sting operations",5.174273957146228e-05,0.0
0.25795755,23.656588,1.9628514,police misconduct,8.524645501661852e-05,0.0
-13.79166,-15.40354,9.625347,the origin of consciousness in the breakdown of the bicameral mind,0.0001038351293284265,0.0
-15.943884,-8.42967,-3.853321,salvador dalí,5.174273957146228e-05,0.0
-0.25799903,25.431368,-12.51946,omap,5.174273957146228e-05,0.0
-7.7360697,-18.694134,-21.74287,nocturnal bottleneck,5.174273957146228e-05,0.0
-2.8444917,24.026546,-17.164919,bitcoin mining,5.174273957146228e-05,0.0
-8.177668,-4.241526,7.6201744,intelligence explosion,5.174273957146228e-05,0.0
2.335387,4.192508,-5.56633,tucker decomposition,5.174273957146228e-05,0.0
-3.5652475,13.774719,17.268072,fifth-generation programming language,5.174273957146228e-05,0.0
-0.38480628,12.698492,5.9844313,architectural analytics,5.174273957146228e-05,0.0
-4.844483,12.162382,17.171387,software engineering,5.174273957146228e-05,0.0
0.58811367,1.9089361,25.024687,tree-adjoining grammar,5.174273957146228e-05,0.0
2.141391,17.976576,-1.0064509,legal expert systems,5.174273957146228e-05,0.0
-9.591618,-0.69855386,14.068253,call avoidance,0.0002192354451702555,0.0
9.153419,-24.6084,7.2579374,signal detection theory,3.8444959542607995e-05,0.0
-22.294552,-9.563794,0.32427162,feeling,0.00016847042123559409,0.0
-17.428755,11.047204,4.4521933,social translucence,0.00013638224176312522,0.0
-9.683554,4.58318,2.172927,systemic linguistics,4.344009374547755e-05,0.0
-7.204713,21.827547,-0.36963767,oryx (blog),4.344009374547755e-05,0.0
-7.754526,21.40195,-0.25383285,special libraries association,4.344009374547755e-05,0.0
-7.588115,21.22235,-0.21478616,investigative data warehouse,4.344009374547755e-05,0.0
4.3837504,-19.489305,1.1161407,dual-phase evolution,6.987051992821887e-05,0.0
0.95843977,3.1585822,12.905261,annual percentage rate,4.344009374547755e-05,0.0
-7.7260003,-22.621437,-0.4841012,implicit learning,4.344009374547755e-05,0.0
-1.1580212,2.2694461,9.523703,multi-agent systems,4.344009374547755e-05,0.0
-0.984104,10.321593,13.957635,style guide,4.344009374547755e-05,0.0
-12.554301,20.030388,-1.8638268,paratransit,4.344009374547755e-05,0.0
-16.986618,19.34689,-0.24189469,open-design movement,0.00010319422893453854,0.0
20.142935,1.8585691,-13.828912,rigorous coupled-wave analysis,4.1773235273852803e-05,0.0
-10.422161,14.655595,3.033967,new media art preservation,4.1773235273852803e-05,0.0
20.026848,1.4635836,-15.303982,negative-index metamaterials,0.0007764858411845631,0.0
-2.8142166,-24.40149,7.4407344,political ecology,4.1773235273852803e-05,0.0
-6.913055,3.7662086,23.508133,seaspeak,4.1773235273852803e-05,0.0
9.447365,2.4004896,18.535208,hyperoperation,4.1773235273852803e-05,0.0
10.214452,14.8598795,13.548685,ronald graham,4.1773235273852803e-05,0.0
5.6938214,-0.9465458,22.22708,paraconsistent logic,6.826909953142669e-05,0.0
-14.174191,-15.3858795,9.393923,mental noting,4.1773235273852803e-05,0.0
15.277844,-17.52417,8.302113,mathematics of bookmaking,0.00032195658248568054,0.0
-6.6674714,6.3807597,-20.746515,1st & ten (graphics system),4.545512446532e-05,0.0
16.505714,-20.417246,10.274367,european organization for rare diseases,4.545512446532e-05,0.0
13.342588,-6.454755,10.115033,michaelis–menten equation,4.545512446532e-05,0.0
25.829111,-13.670016,5.555302,two-dimensional critical ising model,4.545512446532e-05,0.0
9.744472,-1.2343742,-21.154556,hyperlapse,4.545512446532e-05,0.0
22.727493,-10.247952,-1.9978245,loschmidt's paradox,4.545512446532e-05,0.0
9.110099,8.554579,-10.441614,resistance distance,4.545512446532e-05,0.0
3.9769056,6.2118244,-23.142445,360 product photography,4.545512446532e-05,0.0
19.16599,-11.955673,-0.72150743,queueing theory,4.545512446532e-05,0.0
1.1544878,10.672508,13.477824,idef6,4.545512446532e-05,0.0
6.7189636,-0.5260546,-25.193163,visual angle illusion,4.545512446532e-05,0.0
8.27882,-1.2026234,-22.863117,filament propagation,4.545512446532e-05,0.0
13.0633,-1.03373,13.168867,aanderaa–karp–rosenberg conjecture,4.545512446532e-05,0.0
16.435377,-8.766825,13.101439,mind over matter,4.545512446532e-05,0.0
-19.346527,13.788081,-4.33382,office of naval research,8.429286886463074e-05,0.0
26.243452,-14.2242155,6.0451465,heisenberg model (classical),4.4179370687831015e-05,0.0
5.0940804,-15.372845,-16.355423,cointegration,4.4179370687831015e-05,0.0
12.035892,-2.3397145,-6.758649,ratio normal distribution,6.293955144386628e-05,0.0
7.4759994,-13.671138,-17.124979,cusum,4.017833492745906e-05,0.0
4.384851,-2.0348027,13.04285,inductive probability,0.0003907823527307652,0.0
7.7057023,-13.709341,-17.586283,pitch detection algorithm,0.0006492672208211459,0.0
7.3670654,-13.237296,-17.228289,correlogram,4.395161433869171e-05,0.0
-5.8623457,-2.1376033,-7.113563,extended reality,4.395161433869171e-05,0.0
12.168961,-4.7109914,-14.599345,spectral sensitivity,8.072919218196677e-05,0.0
-17.854353,-2.1825364,9.71254,ant mill,4.395161433869171e-05,0.0
14.964556,19.947153,7.1559534,wigig,4.395161433869171e-05,0.0
-11.690355,11.614928,-2.4422495,smart grid,4.395161433869171e-05,0.0
11.926039,6.2596083,-10.956068,hanna curve,4.395161433869171e-05,0.0
-11.476315,9.7467785,-6.048947,mobile manipulator,4.395161433869171e-05,0.0
-2.0648584,-24.263067,7.135348,sensory ecology,4.395161433869171e-05,0.0
8.159929,11.500648,7.186739,hauptvermutung,6.26723068147264e-05,0.0
-3.8665686,-7.9658523,-19.764006,optical microscopy,3.991109029831918e-05,0.0
18.988386,-11.839677,6.99448,entropy production,3.991109029831918e-05,0.0
7.506776,-10.893871,-10.686518,free probability,6.26723068147264e-05,0.0
15.947424,-23.19433,-6.467553,dendrology,3.991109029831918e-05,0.0
11.158978,2.0926657,-11.042596,baseband,0.00011727036940672302,0.0
9.871497,-14.757991,19.05022,violence begets violence,3.991109029831918e-05,0.0
14.620003,-3.7041726,-24.428764,laser scanning confocal microscopy,6.418889205829365e-05,0.0
17.174412,-19.239122,-8.070907,fisheries management,0.0005032167742095331,0.0
3.3595042,11.21632,-6.9415183,graph matching,3.991109029831918e-05,0.0
-12.72856,-6.3913455,18.659786,pronunciation,3.991109029831918e-05,0.0
-12.0994425,-4.106559,17.935642,speech acquisition,3.991109029831918e-05,0.0
7.7729783,-17.419842,17.633188,feminization of poverty,4.826889776343352e-05,0.0
0.09854067,23.267473,1.8352103,edward c. lawson,7.82012010215403e-05,0.0
8.581999,-4.2426257,-3.5769687,regularization perspectives on support-vector machines,4.826889776343352e-05,0.0
-1.6932901,12.678341,2.782131,web bug,8.119244999306641e-05,0.0
-19.401102,-7.547102,-13.306132,saccadic suppression of image displacement,4.826889776343352e-05,0.0
2.2453926,-21.10184,-7.6171646,contour advection,4.826889776343352e-05,0.0
0.7732866,-18.884455,-8.370034,kolmogorov–arnold–moser theorem,4.826889776343352e-05,0.0
-8.073076,1.5585053,22.988243,comparative linguistics,4.826889776343352e-05,0.0
7.9514437,-17.664715,18.05846,working poor,7.797165987655249e-05,0.0
-20.263067,16.484966,-1.0530747,problem solving,4.826889776343352e-05,0.0
9.279842,-23.836231,6.605164,totrep,4.826889776343352e-05,0.0
3.486937,-4.4671187,7.3639135,educational assessment,8.114663554626732e-05,0.0
-20.242125,13.651921,-4.4885125,marine corps combat development command,4.826889776343352e-05,0.0
6.6030755,1.5522884,7.710394,rough fuzzy hybridization,4.8349922588603164e-05,0.0
4.762929,-0.37502548,7.719988,decision-making software,4.8349922588603164e-05,0.0
-6.922007,-2.404881,-16.087385,acoustic wayfinding,4.8349922588603164e-05,0.0
4.1314993,-4.811018,6.405807,double-loop learning,4.8349922588603164e-05,0.0
17.397816,-7.683289,18.729279,nothing,7.633305404264092e-05,0.0
13.818781,-5.116089,2.3487208,posterior probability,4.8349922588603164e-05,0.0
1.0883042,1.2126385,6.0468674,fault tree analysis,4.8349922588603164e-05,0.0
-12.792727,0.7413441,0.6893914,memetic engineering,4.8349922588603164e-05,0.0
10.628658,-14.973508,-3.7867587,alpha beta filter,4.8349922588603164e-05,0.0
17.172388,-19.188156,-8.081518,fishing industry,4.8349922588603164e-05,0.0
6.9228535,15.19571,-0.862655,software project management,4.8349922588603164e-05,0.0
-19.902956,13.941517,-4.1988254,arpa-e,4.8349922588603164e-05,0.0
-28.51121,5.258052,-6.6051035,posthuman,4.8349922588603164e-05,0.0
-14.575731,-15.71352,10.390123,mirror test,4.8349922588603164e-05,0.0
20.576324,-3.6749477,18.4872,waveform viewer,7.670385322866376e-05,0.0
17.638752,0.28173605,13.458255,balanced ternary,4.8349922588603164e-05,0.0
4.5332885,-3.4453862,13.299222,inductive reasoning aptitude,4.8349922588603164e-05,0.0
0.6831261,9.731939,20.621702,internet bot,7.996237103340232e-05,0.0
21.66086,3.285054,11.238733,tc (complexity),4.8349922588603164e-05,0.0
3.1476216,2.6371756,-18.777624,dynamic range compression,4.8349922588603164e-05,0.0
15.300401,-9.46554,18.67828,cornelian dilemma,4.8349922588603164e-05,0.0
-2.6275797,-18.104671,0.5543483,virtual reality simulator,4.8349922588603164e-05,0.0
-7.4994564,-12.521846,-16.452267,luminance (relative),4.8349922588603164e-05,0.0
9.191776,8.281268,24.212402,information retrieval query language,8.563305531767809e-05,0.0
22.520636,-2.8965514,-8.702296,movable cellular automaton,4.783168499466356e-05,0.0
21.734945,-3.8135788,-12.255615,divided differences,4.783168499466356e-05,0.0
9.429044,-8.173462,-6.03186,non-parametric statistics,4.783168499466356e-05,0.0
0.8884961,-8.955017,5.3558674,power structure,4.783168499466356e-05,0.0
19.062748,-3.0123854,0.14088725,automl,4.783168499466356e-05,0.0
-0.047203716,9.246788,11.559531,system configuration,0.0001927552608967299,0.0
-29.020882,2.7710392,-5.0678687,respirocyte,4.7329139726738243e-05,0.0
23.498747,-2.3948398,-9.388016,movable cellular automata,7.729689596585118e-05,0.0
-25.316307,-1.8216087,2.6396742,entitativity,4.7329139726738243e-05,0.0
4.766913,-2.8136406,13.65,inductivism,0.000491460372289289,0.0
6.6443563,22.40496,-16.163689,compute kernel,7.729689596585118e-05,0.0
-17.283861,9.01355,2.7636003,human computer information retrieval,8.924772037765193e-05,0.0
-21.58737,4.7514095,11.125154,massively distributed collaboration,3.594199502417654e-05,0.0
21.42908,8.909069,2.5121415,bit rate,9.155198180644743e-05,0.0
9.396978,-3.3907526,13.665262,opaque predicate,4.539041332265552e-05,0.0
-8.919516,16.653702,-9.093712,minimum viable product,4.539041332265552e-05,0.0
14.117492,-8.697576,12.457218,infinite monkey theorem,0.001015558646298826,0.0
-6.48499,5.648428,-21.845886,true range multilateration,4.180116624595578e-05,0.0
-1.0136902,2.2668462,9.2383585,public participation,4.180116624595578e-05,0.0
5.7188573,13.856927,-8.909917,enterprise application integration,4.180116624595578e-05,0.0
-24.723412,4.0400414,2.933773,transformative asset,4.028458100238853e-05,0.0
-22.688705,1.6283771,4.4528675,class consciousness,4.028458100238853e-05,0.0
13.176303,-6.590219,10.4390955,shifted gompertz distribution,0.0001022799303282036,0.0
-7.525997,-18.240995,-20.0254,united states eye injury registry,0.0005917568065696769,0.0
-6.1498637,-18.73482,-21.281944,ocelloid,0.00026064942804400834,0.0
-22.706553,1.273006,4.5858374,riot,0.0001229186239688389,0.0
-9.527705,12.520761,-4.35542,product design,4.3879198190383035e-05,0.0
-7.373394,-0.82525873,-5.20532,digital architect,7.402163723514466e-05,0.0
-1.5593029,7.5823855,-0.3277727,network science,4.3879198190383035e-05,0.0
6.8770695,15.2766905,-0.7714292,systems development life-cycle,4.3879198190383035e-05,0.0
-7.3230457,17.161255,13.670591,data mapping,9.753132747296273e-05,0.0
-2.1613371,7.6632643,-0.08361267,social network analysis software,0.00011038803393864757,0.0
11.454478,-5.7973714,4.270164,moshe koppel,0.0010022423932884593,0.0
-2.3703973,10.41147,-15.3550825,geometric dimensioning and tolerancing,0.0004101816185158234,0.0
12.196653,0.95522976,14.086765,image (mathematics),4.3879198190383035e-05,0.0
-1.2164098,2.3171763,9.53714,think tanks,4.3879198190383035e-05,0.0
-10.085827,3.8701367,2.3008451,distributionalism,9.880159878542266e-05,0.0
-17.643042,-11.101896,3.4448242,neurogenetics,4.3879198190383035e-05,0.0
-3.490077,-8.902645,-24.308773,mobile mapping,4.3879198190383035e-05,0.0
0.41045907,23.328,2.0893338,henry louis gates arrest controversy,4.3879198190383035e-05,0.0
18.033592,-4.3775945,17.775328,gödel logic,7.362580196247322e-05,0.0
-9.435884,-17.292738,-6.1362123,cortical homunculus,4.3879198190383035e-05,0.0
-0.78475136,6.9276075,-18.939009,graphical output device,4.3879198190383035e-05,0.0
-6.188878,-11.102719,-4.1851063,computational anatomy,4.586345036826947e-05,0.0
11.928207,-4.700812,-14.5495205,universal dielectric response,7.802393740389651e-05,0.0
-23.928425,-0.5127323,6.2776184,chilling effect,0.00020721374182942358,0.0
-1.761452,16.863586,-2.7775583,soap note,4.316125250882333e-05,0.0
-1.7303361,16.850573,-2.7872808,clinical guideline,0.0003853133066149572,0.0
-10.521423,-18.484797,-21.803173,eye surgery,6.160675842604762e-05,0.0
-9.008073,-8.166839,-7.722615,pitch circularity,6.160675842604762e-05,0.0
2.8368695,3.8092675,24.616173,supercombinator,0.00032567992111962973,0.0
-2.704286,20.529762,-15.551552,memory hierarchy,0.0005072079249619821,0.0
-8.299316,18.502903,11.002752,semantic integration,5.0390331521769615e-05,0.0
2.1402636,15.493353,-15.622147,quantitative structure-activity relationship,5.0390331521769615e-05,0.0
17.336628,-5.491087,17.033339,noise-based logic,0.0026708266449127884,0.0
0.9807941,20.166376,0.93169546,bayes' theorem,5.0390331521769615e-05,0.0
9.303249,2.715905,-12.280296,audio crossover,0.0001210269475919944,0.0
-23.999311,0.62685496,15.63922,library of congress classification,5.0390331521769615e-05,0.0
15.906694,-22.786463,-5.950224,private nonindustrial forest land,8.798844334565093e-05,0.0
15.342076,1.9369614,-7.732306,atsc tuner,0.004768784002086424,0.0
19.943956,-1.3083693,4.3014154,data binning,0.00026716055249069584,0.0
-8.166189,14.427473,3.6887321,data stewardship,0.0001020451684564267,0.0
5.358245,-3.8680093,2.5292604,basic intelligence,5.0390331521769615e-05,0.0
-9.701179,-3.1050534,-2.747186,mathematical model,9.042867437462646e-05,0.0
-15.787434,6.332401,21.452755,english village,0.00015428221205160083,0.0
-17.569738,10.821254,-13.052515,positioning technologies,0.00036466782428359916,0.0
15.000928,-9.534946,19.18761,zugzwang,0.00034576994249905526,0.0
-12.545652,20.019875,-1.8945324,microtransit,5.0390331521769615e-05,0.0
6.0902205,22.389294,-4.1245008,electronic hardware,0.00013991883175725346,0.0
18.836922,-12.214532,5.7939253,exponential family,0.0003566576595675921,0.0
-16.993717,19.006693,-0.5703009,open gaming,0.0005511829776008501,0.0
11.737371,1.5230082,-7.442559,scale-space segmentation,0.0007320037447791047,0.0
-20.993351,6.6476297,1.1382309,meeting system,0.00013991883175725346,0.0
-17.713005,8.876826,6.5504026,right-time marketing,0.0006307060934501781,0.0
5.694295,-5.5908628,-15.559657,short-time fourier transform,0.0002594198965520255,0.0
14.808887,6.0633335,1.0590932,models of communication,0.00013934555136695695,0.0
15.072848,4.6062636,13.179837,forcing (mathematics),0.0007843749811238391,0.0
0.9733339,2.8085344,13.329713,grey swan,0.0003453677788950173,0.0
-14.104264,-15.365403,10.308413,vedanta,0.0003072586844843313,0.0
17.128689,-19.176908,-8.10688,tanka people,0.00011483549505020486,0.0
14.246646,-19.090612,-10.304703,world conservation monitoring centre,0.00023291832134102994,0.0
-9.274393,-13.275151,12.957877,role reversal,0.0001470750503658878,0.0
7.8177104,2.907859,20.42453,realism (philosophy),0.00022387768947820365,0.0
21.64878,-2.8035054,-6.318297,matrix stiffness method,7.949420936588338e-05,0.0
12.6173315,7.261641,-6.004655,astap,0.00013210348126342674,0.0
16.175411,-23.20575,-5.859691,afforestation,0.00013210348126342674,0.0
21.77287,0.24624297,18.618898,plc technician,5.0390331521769615e-05,0.0
9.343106,-3.6375585,-6.2842417,obst kernel network,4.182295799037223e-05,0.0
-5.999431,13.844608,-11.461049,laser cutting,4.182295799037223e-05,0.0
-6.0400176,-15.398326,15.288226,ethical intuitionism,5.688642457115736e-05,0.0
-7.253006,-10.784282,10.536802,science,9.003770762228721e-05,0.0
10.658902,-4.8617845,20.632627,slingshot argument,5.688642457115736e-05,0.0
25.896158,-2.2158039,-8.581195,pseven,5.688642457115736e-05,0.0
-24.756838,8.506219,-14.583091,universal product code,5.688642457115736e-05,0.0
-2.326581,-0.70324785,-14.127281,analog devices,5.688642457115736e-05,0.0
21.663229,1.5000943,16.501553,fan-out wafer-level packaging,5.688642457115736e-05,0.0
2.908022,3.9294999,24.718065,cylindric algebra,5.688642457115736e-05,0.0
0.8697568,-18.94157,-8.276132,santa fe institute,9.647139883922984e-05,0.0
0.9945941,3.218161,12.864711,actuarial reserves,5.710833875405379e-05,0.0
-14.412838,-15.103546,10.373583,bicameral mentality,5.710833875405379e-05,0.0
8.9757,13.397316,5.6548624,incidence geometry,5.710833875405379e-05,0.0
-14.585762,9.92791,9.022798,internet search engines and libraries,5.710833875405379e-05,0.0
3.2214375,-6.567419,-6.3027086,head/tail breaks,0.00012527886705930818,0.0
-2.2644656,14.014257,-5.693055,imaging informatics,5.545211028978079e-05,0.0
2.0391037,-20.711943,-6.3608294,chaos machine,5.545211028978079e-05,0.0
14.803752,-11.943862,2.9498837,estimation theory,4.942137545170923e-05,0.0
-0.29997018,-20.418089,-6.6443233,bifurcation theory,0.00011386653898014449,0.0
-3.3000612,6.370991,-12.090797,change ringing,5.0619252870296315e-05,0.0
5.6220145,0.008037048,-4.6025496,variational autoencoder,5.0619252870296315e-05,0.0
-3.0147882,-16.924063,14.630744,family systems therapy,7.607203659973405e-05,0.0
-11.958604,-14.433413,12.760725,vocabulary development,7.607203659973405e-05,0.0
-9.14621,3.5730822,-17.58571,cinematic techniques,7.607203659973405e-05,0.0
10.582748,-2.9685383,-13.858418,linear time-invariant system,7.607203659973405e-05,0.0
-4.064485,0.87424445,13.837173,gradients of agreement scale,7.607203659973405e-05,0.0
-25.511442,-2.1445057,2.2415047,small-group communication,7.607203659973405e-05,0.0
-20.552095,-8.664055,-13.992354,fixation (visual),4.696815875562029e-05,0.0
-24.724606,2.0485373,8.287626,ted (conference),6.347934993473922e-05,0.0
-23.966919,4.1245766,9.30612,curie,6.347934993473922e-05,0.0
16.7956,-12.13738,-9.994653,madhava series,6.347934993473922e-05,0.0
13.940478,10.926589,-8.144108,safe operating area,6.347934993473922e-05,0.0
-7.550138,-18.215809,-20.043201,chemical eye injury,6.347934993473922e-05,0.0
9.885597,-14.724296,18.899529,child abuse,6.347934993473922e-05,0.0
21.770212,3.2381425,11.196144,boolean circuit,6.347934993473922e-05,0.0
-8.279566,-20.662865,-18.534946,neural adaptation,6.347934993473922e-05,0.0
-17.033587,-10.9922,10.77591,lateralization of brain function,6.347934993473922e-05,0.0
15.928937,6.173842,12.710252,boolean ring,6.347934993473922e-05,0.0
-20.880981,5.015968,6.1906962,user-generated content,6.347934993473922e-05,0.0
-7.7358136,-18.689653,-21.736305,defense mechanism (biology),6.347934993473922e-05,0.0
-18.27615,16.892527,0.95139414,research,6.347934993473922e-05,0.0
15.563312,9.552777,-7.3763905,transistor count,6.347934993473922e-05,0.0
22.901585,-3.7636476,-11.258815,high-resolution scheme,5.764667831812897e-05,0.0
14.954404,-23.24647,-5.864704,hardwood timber production,6.236474851273342e-05,0.0
7.8562155,-17.808826,18.173735,rural ghetto,6.236474851273342e-05,0.0
-8.148105,14.113276,3.803149,data degradation,6.236474851273342e-05,0.0
-8.559399,10.952182,3.6393902,link farm,6.236474851273342e-05,0.0
15.124223,-23.27268,-5.708919,world forestry congress,5.963919683007515e-05,0.0
14.386592,-22.963223,-5.4698467,forest management,5.963919683007515e-05,0.0
-12.098996,-14.153614,13.105484,common knowledge (logic),5.963919683007515e-05,0.0
